target,fighter_A_stance_Orthodox,fighter_A_stance_Southpaw,fighter_A_stance_Switch,fighter_B_stance_Orthodox,fighter_B_stance_Southpaw,fighter_B_stance_Switch,is_title_fight_True,is_male_fight_True,weight_class_featherweight,weight_class_flyweight,weight_class_heavyweight,weight_class_light_heavyweight,weight_class_lightweight,weight_class_middleweight,weight_class_strawweight,weight_class_welterweight,diff_wins,diff_losses,diff_fight_age,diff_height_inches,diff_reach_inches,diff_knockdowns,diff_significant_strikes_landed,diff_significant_strikes_thrown,diff_total_strikes_landed,diff_total_strikes_thrown,diff_takedowns_landed,diff_takedowns_thrown,diff_head_strikes_landed,diff_head_strikes_thrown,diff_body_strikes_landed,diff_body_strikes_thrown,diff_leg_strikes_landed,diff_leg_strikes_thrown,diff_distance_strikes_landed,diff_distance_strikes_thrown,diff_clinch_strikes_landed,diff_clinch_strikes_thrown,diff_ground_strikes_landed,diff_ground_strikes_thrown,diff_strike_accuracy,diff_sig_strike_accuracy,diff_takedown_accuracy,diff_head_strike_ratio,diff_body_strike_ratio,diff_leg_strike_ratio,diff_fight_duration,diff_win_rate,diff_knockdown_percentage,diff_ko_rate,diff_submission_rate,diff_finish_rate
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,-7,-1.0,0,1,-2,-4,-15,-24,0,0,1,0,-2,-3,-1,-1,-2,-2,-1,-1,1,-1,-0.017247084126065015,-0.08978873239436619,0.43939393939393934,-0.14012164902004956,-0.023879252083802663,-0.022865510250056315,0.6666666666666665,0.33333333333333337,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-8,-10,-10,2.0,2,0,-6,-1,-6,-1,0,1,-10,-8,3,4,1,3,-8,-5,2,4,0,0,0.31450823044518317,0.23459454298059246,0.2186379928315412,-0.32825773020727145,-0.005394155623513419,0.004013761467889912,0.20512820512820484,0.44871794871794873,-0.013888888888888888,-0.12820512820512825,-0.12820512820512825,-0.12820512820512825
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-1,-3.0,-6,-1,-17,-30,-14,-25,0,2,-14,-27,-6,-6,3,3,-15,-27,0,-1,-2,-2,0.03598657370814473,-0.027855153203342642,-0.13919413919413914,-0.11133701005555569,-0.1505499177220132,0.05896251652066782,0.6190476190476191,0.023809523809523725,-0.009488719673548713,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,8,0,-1,0.0,1,0,26,101,39,115,-4,-19,21,86,15,25,-10,-10,13,81,12,19,1,1,-0.163599854270633,-0.08111940410879831,0.038571428571428534,0.13154522934996155,0.0839901535212033,0.03260675431171714,-0.6000000000000001,0.20000000000000007,0.007858546168958742,0.4,0.4,0.5
1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-2,0,1,3.0,3,0,37,76,36,78,3,-2,22,53,7,16,8,7,23,63,5,5,9,8,-0.0790381931227001,0.04539154539154533,-0.11111111111111116,0.21490388734969013,0.08123161292165319,0.06797863528605295,-0.25,0.0,0.0,0.25,0.25,0.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15,8,12,2.0,0,-1,25,-31,25,-32,1,4,17,-37,-4,-5,12,11,9,-52,15,21,1,0,0.24240453049667104,0.09979899710132661,-0.11538461538461536,-0.403909597404553,-0.0386168567165405,0.00907585111771228,-0.9285714285714284,0.0714285714285714,-0.0019027802494147924,0.5,0.5,0.7142857142857143
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,15,10,-3,2.0,6,0,41,80,77,124,1,1,36,70,6,14,-1,-4,10,36,5,5,26,39,0.011329070705816624,0.005029106182300513,0.38461538461538464,-0.13946992334675856,0.10296219306223203,0.020072755619072367,0.125,0.5,-0.0004547226192022861,-0.25,-0.25,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-14,-7,-3,-1.0,-1,-1,-3,3,-3,3,0,0,-2,4,-1,-1,0,0,-1,5,0,0,-2,-2,0.006637674525062975,0.02094117647058824,0.0,0.5955056179775281,-0.2696629213483146,-0.25842696629213485,0.6666666666666665,0.0,-0.011235955056179775,0.0,0.0,-0.6666666666666666
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,7,-3,0.0,2,0,-13,-37,-33,-57,2,0,-5,-24,-5,-10,-3,-3,4,-9,-10,-15,-7,-13,0.14020570539773702,0.13959444535820864,-0.10714285714285715,-0.03288148428625526,0.050329420673987116,-0.08037864445285875,-1.0,0.33333333333333337,0.008421052631578947,0.3333333333333333,0.3333333333333333,0.75
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,2,-1.0,-1,0,10,40,20,54,1,1,-1,24,4,6,7,10,1,23,8,15,1,2,-0.1879058864386179,-0.18326473179648362,-0.28921568627450983,-0.11970382558617854,0.08838220602926486,0.07568901686548746,0.7272727272727271,0.36363636363636365,-0.0034965034965034965,-0.09090909090909091,-0.09090909090909091,-0.6363636363636364
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,5,-4,0.0,-1,0,10,14,11,15,4,5,10,14,0,0,0,0,-2,-2,-1,-3,13,19,-0.017994971669830717,0.012502991146207232,0.0,0.21167546727013659,0.07300310116503225,-0.15145419495432066,0.4285714285714286,0.02857142857142858,-0.03717207275165535,-0.17142857142857137,-0.17142857142857137,0.08571428571428574
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-5,-4,-12,-1.0,1,0,57,30,135,120,3,3,20,-18,13,19,24,29,51,18,0,-1,6,13,0.08292899174718082,0.13160573539249043,0.05128205128205121,-0.05191753017839973,0.0260808521678087,0.03406229493186015,0.5,0.0,-0.004914004914004914,-0.3333333333333333,-0.3333333333333333,-0.5
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7,1,-4,2.0,0,-1,-8,-11,-7,-9,1,6,-16,-22,0,2,8,9,9,7,0,-1,-17,-17,0.04551866829681184,-0.008398015014632887,0.4074074074074074,-0.10450088354526865,0.025328297702782304,-0.12775025120404698,0.5,-0.2222222222222222,-0.04081632653061224,-0.5555555555555556,-0.5555555555555556,-0.2222222222222222
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-5,0,1,-1.0,-2,0,-15,-29,6,-3,-4,-6,-12,-16,-2,-13,-1,0,-7,-18,-1,1,-7,-12,0.02981038191652402,0.06843233312921004,0.07407407407407407,0.1237399450157825,-0.017886841122764147,0.02899399246512574,-0.2142857142857144,-0.38095238095238093,0.004463225061942098,-0.19047619047619047,-0.19047619047619047,-0.07142857142857145
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,9,-4.0,-7,0,-5,-8,-9,-3,2,0,14,14,-19,-21,0,-1,-2,-10,-14,-14,11,16,-0.010512820512820542,-0.011395672027000203,0.3,-0.21058906180146042,0.10833883294658636,0.04532390947991399,1.2999999999999998,-0.4,-0.009345794392523364,-0.8,-0.8,-0.8
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-8,-8,-12,-3.0,-6,0,23,30,19,26,-1,-2,18,23,4,6,1,1,21,26,-1,-1,3,5,0.17408416462297627,0.1698163203854261,0.3571428571428571,-0.10991342836685541,0.08451474321421595,-0.03250667187398295,-0.5964912280701753,0.08771929824561397,0.024357221896764956,0.3508771929824561,0.3508771929824561,-0.01754385964912286
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,3,1,4.0,3,-1,-3,14,-3,14,0,0,3,17,-1,2,-5,-5,-2,15,0,0,-1,-1,-0.08126141379291985,-0.07891357882733974,0.25826086956521743,0.07094192050349823,-0.06715651828541751,0.017668265558644716,-0.4190476190476189,-0.07619047619047614,0.0002108093244935997,0.1333333333333333,0.1333333333333333,0.16190476190476188
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,10,0,0.0,0,0,-36,-31,-39,-33,0,0,-24,-13,-2,-7,-10,-11,-26,-20,-3,-4,-7,-7,0.18990291262135928,0.1284575473318902,-0.125,-0.10829307568438001,-0.13204508856682767,-0.12238325281803543,-0.5,-0.25,-0.0020128824476650558,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1,1,-1,3.0,-2,0,3,9,0,4,-3,-3,-3,4,1,1,5,4,3,9,0,0,0,0,-0.0567892281760809,-0.02205101667544007,0.0733333333333333,-0.3383054713526817,0.16491091169202757,0.26455375811598986,0.8333333333333335,0.08333333333333337,0.0,0.0,0.0,-0.8333333333333334
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,0,-4,1.0,0,1,-7,3,6,16,0,-2,3,16,-2,-5,-8,-8,-4,7,-3,-4,0,0,-0.2920768870135959,-0.30376237623762375,-0.09090909090909091,0.2796178343949044,-0.1929936305732484,-0.08917197452229299,-2.0,-0.5,0.0,0.0,0.0,1.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,5,4,-2.0,-1,0,-34,-39,-37,-45,-2,-6,-25,-32,-4,0,-5,-7,-28,-31,-6,-8,0,0,-0.07456326854595846,-0.1053513682379662,-0.2473604826546003,-0.25198942429819327,-0.04884781876150235,0.18793903418958502,0.6928571428571426,-0.06428571428571428,-0.007973249695430156,-0.4142857142857143,-0.4142857142857143,-0.4142857142857143
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5.0,4,0,-30,-49,-21,-32,0,0,-6,-13,-17,-22,-7,-14,-25,-43,-5,-6,0,0,0.09450819384496612,0.04726190476190473,0.0,0.050012448649321584,-0.1488858458857214,-0.003859081289680058,-0.3571428571428572,-0.2142857142857143,0.0,0.5,0.5,0.35714285714285715
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-3,1,-2,-3.0,1,0,-48,-62,-59,-77,-1,1,-6,-7,-24,-35,-18,-20,-29,-36,-19,-26,0,0,0.07583364163911577,0.0037421628718466993,0.3380281690140845,0.025678396243737384,-0.09759036539621752,-0.22238543661306825,0.3365384615384617,0.08653846153846156,-0.0008246334233927025,-0.34615384615384615,-0.34615384615384615,-0.16346153846153844
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11,5,8,-1.0,2,0,29,-15,93,73,1,-4,18,-22,-10,-11,21,18,19,-31,5,6,5,10,0.09888666745070368,0.02943615893836299,-0.453125,-0.2002452367477835,-0.17543859649122806,0.12101490284851915,1.1041666666666667,-0.375,-0.018518518518518517,-0.29166666666666663,-0.29166666666666663,-0.375
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-8,-6,-1,-2.0,-2,0,6,33,7,32,0,0,6,28,1,3,-1,2,8,34,-2,-1,0,0,0.010337488598358147,-0.03339212961313237,0.021739130434782594,-0.08605510752688178,-0.09035618279569892,-0.121875,-0.7333333333333334,0.33333333333333337,0.0024193548387096784,0.13333333333333336,0.13333333333333336,0.5333333333333334
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,-1.0,2,0,29,7,78,64,1,1,15,-8,-5,-5,19,20,-10,-44,0,0,39,51,0.025341914722445735,0.06824446862531736,0.3214285714285714,-0.06614987080103363,0.012144702842377259,0.07906976744186046,-0.375,0.75,0.0,0.125,0.125,-0.25
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,7,-1.0,-1,-1,-3,-1,-1,4,-1,-3,-7,-12,3,7,1,4,-1,5,2,2,-4,-8,-0.29925,-0.07514124293785307,-0.3333333333333333,0.4145833333333333,0.12916666666666665,0.06875,-0.5,0.0,0.03333333333333333,0.5,0.5,0.0
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,-3.0,2,0,71,81,95,108,-1,-1,24,27,27,33,20,21,69,85,2,-4,0,0,-0.12026204709562682,-0.05614676105655786,0.0,0.01493228795438345,0.08118317890235208,0.11186742694226658,0.2142857142857144,0.2142857142857143,0.0020491803278688526,0.14285714285714285,0.14285714285714285,-0.2142857142857143
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-5,2,3,0.0,1,0,-16,23,-24,15,0,8,-103,-92,40,65,47,50,-17,22,1,1,0,0,0.10050517850203594,0.025356344093200256,-0.18375241779497092,-0.2960468473804522,-0.01113342526352809,0.05499847297159728,-0.7692307692307692,-0.3076923076923077,0.0,0.38461538461538464,0.38461538461538464,0.4923076923076923
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9,4,4,-5.0,-10,-1,0,5,17,26,4,7,-3,-1,2,5,1,1,2,6,-1,0,-1,-1,0.08807709547288212,0.004314847617749917,0.12121212121212122,-0.1536421499292786,-0.11863507779349362,-0.05436704384724187,-0.75,0.0,-0.000972418670438473,0.0,0.0,0.25
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,5,3,-1.0,5,1,24,62,34,74,0,0,13,37,0,3,11,22,14,46,6,9,4,7,-0.007894736842105177,0.000644288383480407,-0.1111111111111111,-0.10008576329331054,0.015437392795883367,0.15514579759862776,-0.75,-0.25,-0.00034305317324185257,-0.25,-0.25,-0.25
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11,1,1,3.0,4,0,7,44,-11,24,3,3,7,38,15,26,-15,-20,8,43,-6,-3,5,4,0.017904252375242125,0.043647029061126386,0.6190476190476191,0.0013516274537538897,0.07982460276297798,0.0013201942571549885,-0.7999999999999998,-0.2,0.00336335203608531,0.6000000000000001,0.6000000000000001,0.6000000000000001
1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-2,-2,-5,1.0,4,0,-16,-18,-14,-11,11,16,-9,-13,-11,-9,4,4,-5,-7,8,8,-19,-19,0.12185232607767815,-0.12104247104247107,-0.23333333333333334,-0.5910138248847927,-0.20583717357910908,-0.020353302611367127,1.3333333333333333,0.33333333333333337,-0.03225806451612903,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8,6,9,4.0,2,-1,-15,-11,-15,-11,0,0,-2,6,-13,-18,0,1,-15,-10,1,0,-1,-1,0.026951543080575346,-0.035115864527629215,-0.2555555555555556,0.08022598870056497,-0.02203389830508476,0.025423728813559324,-0.6666666666666665,-0.6666666666666667,0.0,0.0,0.0,0.3333333333333333
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,5,1,1.0,3,1,16,52,16,52,0,0,4,39,4,4,8,9,12,47,0,0,4,5,-0.25400372439478586,-0.25400372439478586,0.0,-0.5349999999999999,0.295,0.24,2.0,-1.0,-0.0625,-1.0,-1.0,-1.0
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,4,3,0.0,-2,0,-43,-75,-45,-79,0,0,-30,-57,-5,-10,-8,-8,-42,-74,-1,-1,0,0,0.3888888888888889,0.3523809523809524,0.0,0.05128205128205132,0.12087912087912088,-0.38095238095238093,2.0,0.0,0.01098901098901099,-1.0,-1.0,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1,5,1.0,3,-1,-42,12,-63,-11,2,6,-57,-6,0,3,15,15,-38,19,4,6,-8,-13,0.04570986025769774,0.04737245350869773,-0.12531969309462915,-0.10985531454321701,0.03905024313713246,0.0684504528412831,-0.5909090909090908,0.10227272727272729,0.0,0.45454545454545453,0.45454545454545453,0.5681818181818182
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-15,-15,-8,1.0,-1,0,32,56,31,55,0,0,32,56,9,11,-9,-11,27,50,5,6,0,0,-0.03489797132488548,0.019890591621923526,-0.3181818181818182,-0.020900321543408373,0.19120745093691094,0.028467679343607943,-0.23809523809523814,-0.11904761904761907,0.010810511143142255,-0.3333333333333333,-0.3333333333333333,-0.7142857142857143
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,-5,-1.0,-1,0,-22,-23,-70,-88,-2,-4,-16,-17,-10,-10,4,4,-19,-16,0,0,-3,-7,-0.37662337662337664,-0.43394886363636365,0.6666666666666666,0.032982456140350946,0.08070175438596491,-0.38035087719298244,2.0,-1.0,-0.05263157894736842,-1.0,-1.0,-1.0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-8,-4,1,-1.0,1,0,-16,-9,-17,-15,-1,-1,-22,-22,-6,1,12,12,3,19,-9,-8,-10,-20,-0.017470846260832285,-0.03654743390357701,0.12121212121212122,-0.06987409322104554,-0.20737096639706493,0.19919953306095223,1.125,0.125,0.0009172017009922455,-0.125,-0.125,-0.625
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-15,-5,-8,1.0,1,-1,-9,-19,-9,-20,0,0,-12,-22,-1,-1,4,4,4,2,-2,-2,-11,-19,-0.006343713956170727,0.05340855665256228,0.07894736842105265,0.1550777601153701,-0.011487848445617094,0.04509922813457662,0.44444444444444464,0.33333333333333337,-0.004555808656036446,0.0,0.0,-0.3333333333333333
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,3,2,-1.0,5,0,-9,-12,-9,-12,0,1,-3,-5,-7,-8,1,1,-10,-13,1,1,0,0,0.19642482514661225,0.1175912921348315,-0.09090909090909088,-0.26670450751252084,0.006310517529215354,-0.012133555926544234,-0.2333333333333334,-0.033333333333333326,-0.0043472454090150246,-0.13333333333333333,-0.13333333333333333,0.2333333333333334
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,-4,0.0,1,0,-3,4,-7,-16,1,-5,9,20,-9,-12,-3,-4,-14,-10,3,4,8,10,-0.3260670731707317,-0.2678121420389462,0.16666666666666669,0.15036743923120405,0.0009892594686263523,0.02247032221594121,0.0,-0.5,0.0,0.0,0.0,-0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-10,-3,3,-3.0,-6,0,-39,-72,-95,-136,-1,-5,-49,-85,-1,1,11,12,-19,-46,-5,-8,-15,-18,-0.0016516909925045065,0.0840501007269861,-0.1477272727272727,0.1013657400834777,0.17166870155313896,-0.023396462136914736,-1.0454545454545454,-0.12727272727272732,0.011030977597319629,0.12727272727272732,0.12727272727272732,0.25454545454545463
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-10,-8,-5,2.0,3,1,10,-1,10,-1,0,0,7,-3,2,2,1,0,4,-8,0,0,6,7,0.21222070472548488,0.12102924398006365,-0.13461538461538464,-0.1711111111111111,-0.12805555555555556,0.06842592592592592,0.17647058823529393,-0.5294117647058824,-0.0025,0.8823529411764706,0.8823529411764706,0.8235294117647058
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,5,0,-1.0,-3,-1,-15,-2,-57,-45,1,-3,-22,-4,9,4,-2,-2,8,21,-3,-3,-20,-20,-0.1705422168867547,-0.07451527912266082,0.15131240349974265,0.16538993166345867,0.03606076655772435,0.09216390435467828,-0.2999999999999998,-0.35,0.005025125628140704,0.0,0.0,0.3
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-8,1,7,-2.0,-2,0,-16,-19,-29,-36,0,-1,-13,-15,-3,-4,0,0,-2,-3,-10,-11,-4,-5,0.18818818818818817,0.23492063492063486,0.0,-0.14832535885167464,-0.04465709728867623,0.14896331738437002,0.0,0.33333333333333337,0.01977671451355662,0.6666666666666667,0.6666666666666667,0.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,-9,0.0,-1,-1,-14,16,-27,-5,-1,-1,-17,12,5,5,-2,-1,-11,20,0,3,-3,-7,0.007352941176470562,0.06854838709677419,-1.0,0.5766666666666667,-0.11666666666666668,-0.22,-2.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-6,-4,-2,-3.0,1,0,-71,-37,-69,-35,0,0,-29,-7,-24,-12,-18,-18,-70,-36,-1,-1,0,0,-0.025949804226158724,-0.05023279819445131,-0.033333333333333326,-0.0012920037150544461,-0.07313814071820035,-0.02421528175033877,-0.517391304347826,0.26086956521739135,0.0034453432401452093,-0.14782608695652172,-0.14782608695652172,-0.07826086956521738
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-5,-9,-1,-5.0,-5,1,3,-4,-26,-37,0,-1,15,15,4,1,-16,-20,4,-4,-1,0,0,0,0.14160686154384733,0.1416080167793055,-0.05555555555555555,-0.10302502375673106,0.14330588111075918,-0.10542709323197128,0.75,0.25,0.011390032731496148,0.625,0.625,0.625
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-2,1,3.0,1,1,18,19,28,29,0,-1,10,3,-2,4,10,12,15,18,-8,-10,11,11,0.1092994578089217,0.11476160083910958,-0.006993006993007034,-0.044601865136298435,0.015602582496413192,0.04969153515064563,0.03333333333333366,0.09999999999999998,0.0,0.16666666666666666,0.16666666666666666,-0.23333333333333336
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-6,-6,-3,-1.0,-5,-1,-2,9,-1,10,0,2,3,13,-4,-3,-1,-1,-1,10,0,0,-1,-1,0.13630145504290508,0.07078964188850695,0.22857142857142856,0.05036097760507208,-0.12822169956028223,-0.20254013702832602,-0.3333333333333335,0.2666666666666666,-0.01229573576030269,0.09999999999999998,0.09999999999999998,0.2666666666666666
1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-3,2,0,3.0,2,1,11,17,11,17,0,0,12,16,0,1,-1,0,1,4,0,0,10,13,-0.15218373493975906,-0.16975747521428286,0.5882352941176471,0.02179122021791219,-0.10294317102943173,0.038575432885754324,-0.6666666666666667,-0.16666666666666674,-0.00571906505719065,-0.16666666666666666,-0.16666666666666666,0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-4,3.0,2,-1,17,-41,5,-53,0,-1,10,-35,2,-8,5,2,23,-30,0,0,-6,-11,0.15225575659764057,0.15311234253469813,0.12745098039215685,-0.0812932012792737,-0.011626947281543398,0.0834365005674198,0.08823529411764719,0.36274509803921573,0.0009414010110388943,0.15686274509803919,0.15686274509803919,-0.019607843137254943
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,22,18,13,0.0,0,0,-78,-35,-80,-37,0,2,-81,-42,-1,0,4,7,-75,-32,-3,-3,0,0,-0.03250699269861468,-0.06809691228327558,-0.11949685534591198,-0.11466704294765678,-0.0385389743360304,0.06760840162030264,-0.375,0.08333333333333337,0.0022404779686333084,0.08333333333333333,0.08333333333333333,0.29166666666666663
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,-6,-8,4.0,6,1,27,116,33,134,0,-2,47,140,-5,-3,-15,-21,0,62,5,5,22,49,-0.18201583323651938,-0.14844722189421672,-0.375,-0.06607955907021329,0.19823867721063984,0.01893122453870119,0.5,-0.3,-0.00778816199376947,-0.1,-0.1,-0.3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-1,0.0,3,0,17,16,16,15,-2,-6,-8,-17,2,9,23,24,25,31,-2,-1,-6,-14,0.10434135035744585,0.09060289164423657,-0.1777777777777778,-0.2836368563685637,0.14306233062330623,0.09505149051490516,0.20000000000000018,-0.09999999999999998,-0.004,-0.2,-0.2,-0.2
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-6,1,5,2.0,-2,1,9,1,9,1,0,0,4,-2,3,1,2,2,6,-2,0,0,3,3,0.044763004619401525,0.022297249771400462,0.22222222222222224,0.1043530113297555,-0.25243490359769427,0.05764261578215067,0.23809523809523814,-0.38095238095238093,-0.017557808255482674,-0.8571428571428572,-0.8571428571428572,-0.7142857142857143
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,1,1.0,-2,1,31,-19,32,-19,0,-16,34,-6,2,-7,-5,-6,33,-13,-1,-4,-1,-2,-0.4313725490196078,-0.30327868852459017,1.0,0.3125,-0.1875,0.125,1.0,0.0,0.0,0.0,0.0,-1.0
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-3,1,3,0.0,3,0,-312,-461,-313,-462,0,1,-175,-316,-101,-110,-36,-35,-310,-458,-2,-3,0,0,-0.018508413452074435,-0.028113411522439846,-0.45833333333333337,0.0012578421019938668,-0.05824895956270576,0.022726566867507292,-0.3250000000000002,0.0,0.0036570594446860053,0.09999999999999998,0.09999999999999998,-0.050000000000000044
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,-5,-4,2.0,0,0,11,51,120,157,1,-2,17,51,-7,-3,1,3,11,50,-3,-3,3,4,-0.11003154771649193,-0.15898298270603722,0.028301886792452824,-0.12418180241883048,-0.07316456427817995,0.08124333005125411,0.5835294117647059,-0.08941176470588241,-0.0034276053826099344,-0.16705882352941176,-0.16705882352941176,-0.2705882352941177
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,-2,-1,0.0,1,0,-9,-6,-32,-29,0,-1,-4,-4,8,12,-13,-14,-10,-5,1,-1,0,0,-0.3428571428571429,-0.2572706935123042,0.0,0.15235690235690236,0.28114478114478114,-0.10185185185185185,2.0,0.0,-0.037037037037037035,-1.0,-1.0,-1.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-3,1,-3,2.0,-1,0,-9,13,13,30,-3,-8,-12,7,-7,-5,10,11,-6,8,1,9,-4,-4,0.001000227324391867,0.007202484266704445,-0.07777777777777778,-0.01383769235270027,0.057223099877128314,-0.011789830905154765,-0.6666666666666665,-0.4166666666666667,0.0014335030132818435,0.3333333333333333,0.3333333333333333,0.6666666666666666
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,-2,2.0,2,-2,-8,-9,-9,-10,0,-1,-10,-11,3,3,-1,-1,-3,2,0,-1,-5,-10,0.08747721947409537,0.04341926729986434,-0.5,-0.16372618207480594,-0.12985179957657023,0.07339449541284404,1.0,0.0,-0.07692307692307693,0.0,0.0,0.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-11,0,-2,0.0,-2,1,10,32,10,32,0,0,-1,16,3,6,8,10,9,31,0,0,1,1,0.032880301694583225,0.02854270981640561,-0.06944444444444442,-0.1287825961983744,-0.0011524110141749172,0.10363714755651607,0.31060606060606055,-0.1515151515151516,-0.006565815177758734,-0.12878787878787873,-0.12878787878787873,-0.045454545454545414
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2.0,2,0,-12,31,-12,31,0,1,-31,11,-2,-3,21,23,-12,31,0,0,0,0,0.16307712616745323,0.08446601941747572,0.2,-0.10281610281610282,-0.03165753165753166,-0.09317709317709319,-0.4285714285714284,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,-2,2.0,5,0,37,56,38,57,-1,-2,28,56,9,-1,0,1,36,54,1,2,0,0,0.1417816389457811,0.11215117723996681,0.06545454545454549,-0.14561756808592252,-0.010182920981971655,0.08890726889144612,-0.1428571428571428,0.23809523809523808,0.0,-0.3333333333333333,-0.3333333333333333,-0.19047619047619047
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,17,4,4,3.0,3,0,-12,-16,-12,-16,0,1,-9,-12,0,-1,-3,-3,-12,-16,0,0,0,0,-0.23383111544750707,-0.15006730380939565,-0.3333333333333333,0.3850176650232539,0.06782903185026978,0.04264223504128492,0.6041666666666667,-0.10416666666666663,-0.003652767520309786,-0.020833333333333315,-0.020833333333333315,-0.10416666666666663
